130,38,220,183,0.543706
128,37,219,183,0.536890
127,37,217,181,0.538341
125,38,214,181,0.551785
123,38,212,181,0.568952
123,37,213,181,0.598923
122,38,211,180,0.612599
121,39,209,179,0.630217
120,40,207,178,0.643431
119,41,206,178,0.635380
119,43,205,179,0.634829
118,44,203,179,0.629750
117,46,201,180,0.632200
117,46,201,179,0.612990
117,47,200,179,0.614815
117,48,200,180,0.600943
116,47,200,180,0.595636
115,46,200,181,0.596365
114,46,200,182,0.597604
113,45,200,183,0.600868
112,44,200,184,0.609195
111,43,201,186,0.610593
112,43,201,185,0.589954
113,42,202,184,0.598320
113,43,201,183,0.604672
113,43,202,184,0.602957
113,42,203,184,0.603300
114,42,204,184,0.611605
113,42,204,185,0.611308
112,42,203,186,0.590454
112,42,203,186,0.583903
112,42,202,184,0.583455
113,42,202,183,0.602845
113,42,201,182,0.595658
113,42,200,181,0.581872
113,43,199,181,0.582216
113,42,200,181,0.586712
114,43,201,181,0.582547
119,40,208,182,0.547256
120,40,209,182,0.496365
120,39,210,182,0.495526
120,38,211,182,0.493713
120,38,211,182,0.492422
120,37,211,182,0.491230
120,36,211,182,0.489230
120,36,211,182,0.485716
119,35,211,182,0.483381
119,35,211,182,0.487710
118,34,211,182,0.484643
118,34,212,183,0.488985
118,34,212,184,0.483940
118,34,212,184,0.475962
118,34,212,184,0.470101
118,34,212,184,0.466662
119,33,213,183,0.465195
119,33,213,183,0.468843
119,33,213,183,0.470349
119,33,213,183,0.472399
119,33,213,183,0.466179
119,33,213,183,0.468691
119,33,213,183,0.469011
119,33,213,183,0.465260
119,33,213,183,0.467991
119,33,213,183,0.469668
119,33,213,183,0.469409
119,33,213,183,0.468993
119,33,213,183,0.464766
119,33,213,183,0.467086
119,33,213,183,0.472255
118,33,212,184,0.469152
118,33,212,184,0.494214
118,33,212,183,0.516033
120,33,214,183,0.523594
125,32,220,183,0.495614
125,32,220,183,0.492151
124,32,219,183,0.481383
124,32,219,183,0.481340
124,32,219,183,0.480312
123,32,218,183,0.477637
122,32,217,183,0.491773
121,33,216,184,0.499874
121,33,216,184,0.513442
123,33,218,184,0.520965
124,33,219,184,0.526149
123,33,218,184,0.519051
123,33,218,184,0.527822
123,33,218,184,0.523987
123,33,218,184,0.520460
123,33,218,184,0.523027
123,33,218,184,0.517268
123,33,218,184,0.513024
123,33,218,184,0.518447
123,33,218,184,0.520796
123,33,218,184,0.522414
122,33,217,184,0.515326
118,34,212,184,0.511351
118,34,212,184,0.529168
118,34,212,184,0.512719
119,33,213,183,0.508891
119,33,213,183,0.494163
119,33,213,183,0.499605
120,33,215,184,0.495566
120,34,214,183,0.496673
120,34,214,184,0.508561
120,34,214,184,0.515345
120,33,214,183,0.512532
120,33,214,183,0.501916
120,33,214,183,0.503563
120,33,214,183,0.504827
120,33,214,183,0.503489
120,33,214,183,0.507829
120,33,214,183,0.510412
120,33,214,183,0.508505
118,33,212,183,0.509773
117,33,211,183,0.517263
116,33,210,183,0.510326
115,36,207,183,0.509168
114,36,206,183,0.543759
114,36,206,183,0.465697
114,36,206,183,0.588971
114,36,206,183,0.585429
114,36,206,183,0.578865
114,36,206,183,0.580836
114,36,207,184,0.572374
113,36,206,184,0.579171
111,37,203,182,0.567645
108,37,200,182,0.526502
106,36,198,182,0.548096
105,37,197,184,0.552138
104,37,197,186,0.576859
103,36,197,186,0.560108
103,36,196,186,0.546956
104,36,197,186,0.546433
106,35,199,184,0.547613
107,36,200,184,0.545305
108,36,201,184,0.545825
110,35,204,184,0.555946
112,34,205,181,0.536068
110,33,202,178,0.544093
107,35,198,178,0.561240
106,36,196,178,0.565479
107,36,197,178,0.544825
108,37,197,178,0.545087
109,38,197,178,0.536429
110,39,197,178,0.528418
110,39,197,178,0.516200
110,39,197,178,0.517076
111,39,198,177,0.513689
111,39,198,177,0.521740
111,39,198,177,0.519761
111,39,198,177,0.520846
111,39,198,177,0.524600
111,39,198,177,0.524309
111,39,198,177,0.522433
111,40,197,177,0.526572
111,41,196,177,0.525529
111,43,195,177,0.530885
107,45,191,179,0.551251
104,48,185,177,0.599271
104,48,183,174,0.566509
103,48,181,173,0.559084
103,47,180,171,0.593451
103,47,180,171,0.595321
103,47,180,171,0.598365
103,47,180,171,0.591888
103,47,181,172,0.578835
104,47,183,173,0.611067
103,43,188,179,0.584407
104,42,190,180,0.545320
106,41,193,180,0.544505
108,41,195,181,0.558073
108,41,195,181,0.566270
108,41,195,180,0.566358
108,41,195,180,0.563689
107,41,195,180,0.569241
106,41,194,180,0.561821
106,41,194,180,0.548197
106,39,197,183,0.527757
107,37,199,183,0.544701
106,36,198,183,0.527906
106,36,198,183,0.527009
105,36,196,183,0.514618
104,36,195,182,0.514290
104,36,195,183,0.515939
104,36,195,183,0.550135
104,37,195,183,0.555799
103,37,195,183,0.587520
102,39,193,182,0.583413
102,39,193,182,0.580219
103,40,193,182,0.580922
103,40,193,182,0.576008
103,40,193,182,0.569961
105,41,194,181,0.555377
106,39,194,178,0.548807
106,39,194,177,0.469076
106,38,195,177,0.480387
105,38,195,179,0.471880
104,38,194,179,0.475331
104,38,194,180,0.467473
104,37,195,181,0.471034
104,36,196,181,0.475910
105,36,197,181,0.493188
106,36,198,181,0.505427
106,35,199,181,0.510490
107,35,199,180,0.519411
107,35,199,180,0.527888
107,35,199,180,0.524556
107,34,200,180,0.518731
106,34,200,180,0.539661
105,34,198,179,0.531941
105,34,197,179,0.550701
106,35,197,178,0.552429
106,35,196,177,0.557792
106,35,195,176,0.578144
106,35,195,176,0.603518
106,35,195,176,0.605011
106,34,196,176,0.603541
106,33,198,179,0.543918
106,33,198,180,0.521573
107,33,199,179,0.514120
108,35,199,180,0.519816
107,36,197,180,0.505279
107,36,196,179,0.498656
107,36,196,178,0.534019
108,36,198,179,0.532433
108,36,199,180,0.520795
108,36,199,180,0.511459
108,36,199,180,0.514328
108,36,199,180,0.512067
108,36,199,180,0.512092
108,36,199,180,0.509549
108,36,199,180,0.508518
108,36,199,180,0.507331
108,36,199,180,0.507062
108,35,200,180,0.506399
106,31,202,183,0.582848
106,31,202,183,0.557289
106,31,203,184,0.545457
106,31,202,183,0.553389
106,31,202,183,0.558551
105,31,201,183,0.556282
105,33,199,182,0.553014
106,33,199,181,0.547638
108,34,200,180,0.547721
108,34,200,179,0.548759
109,36,200,180,0.552829
110,37,200,180,0.535312
110,37,201,181,0.532555
110,37,201,181,0.531766
111,38,201,180,0.528596
110,37,201,180,0.537234
110,38,200,180,0.526572
110,38,200,180,0.535147
110,37,201,180,0.531683
110,37,200,179,0.526775
110,37,200,179,0.514185
110,37,200,179,0.518590
110,37,200,179,0.503883
111,37,201,179,0.509018
112,37,202,179,0.525209
112,37,202,180,0.514954
112,37,202,180,0.506683
109,37,199,180,0.542026
112,42,196,175,0.562131
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
107,40,195,179,0.555885
108,41,195,179,0.564397
107,41,194,179,0.547631
107,41,194,179,0.549746
109,41,195,178,0.547170
109,42,194,177,0.545157
109,41,194,177,0.554523
110,41,195,176,0.562587
108,41,193,176,0.585080
108,41,193,177,0.562059
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
112,40,200,179,0.559585
111,41,198,179,0.574704
110,41,197,178,0.558644
111,41,197,177,0.564467
111,41,197,177,0.567534
111,41,197,177,0.561795
110,40,197,178,0.559036
110,41,197,178,0.552121
112,40,200,178,0.556354
115,35,205,176,0.537154
116,35,207,178,0.539226
115,35,207,179,0.550961
114,36,205,179,0.560776
111,37,202,180,0.543570
110,37,201,179,0.531098
108,37,198,178,0.539491
108,36,197,177,0.556863
109,37,197,177,0.566163
110,37,198,177,0.559082
110,37,198,177,0.559229
110,38,197,177,0.562516
111,39,197,177,0.545968
112,39,199,177,0.555475
113,39,200,176,0.553940
113,39,200,177,0.567311
113,39,200,177,0.556452
113,39,200,177,0.555557
112,38,200,177,0.553946
111,37,200,177,0.556114
110,36,200,178,0.547744
110,36,200,178,0.540446
110,36,200,178,0.539730
110,36,200,178,0.537116
109,35,200,179,0.538798
108,34,200,179,0.547074
108,35,200,180,0.552467
108,35,200,180,0.554415
108,35,200,180,0.555779
108,35,200,180,0.554278
108,35,200,180,0.556799
108,35,200,180,0.555773
108,35,200,180,0.559034
108,35,200,180,0.555420
108,35,200,180,0.557571
108,35,200,180,0.556304
108,35,200,180,0.555381
108,35,200,180,0.557363
108,35,200,180,0.556316
108,35,200,180,0.556530
108,34,201,180,0.554620
108,34,202,181,0.560851
108,34,202,182,0.557712
108,34,202,183,0.559514
108,34,202,184,0.560411
108,35,201,184,0.567511
108,35,200,183,0.567078
108,35,200,182,0.568410
108,35,200,181,0.565241
108,35,200,180,0.556081
108,35,200,180,0.553923
108,35,200,180,0.554803
108,35,200,180,0.554556
108,35,200,180,0.555219
108,35,200,180,0.555061
108,35,200,180,0.556003
110,35,202,181,0.554920
109,34,202,182,0.552431
110,33,204,183,0.567966
110,34,205,186,0.580581
109,34,204,186,0.605533
108,34,203,186,0.601615
108,34,203,187,0.595889
108,34,203,187,0.610456
108,34,203,187,0.620770
108,34,203,187,0.617208
108,34,203,187,0.622895
108,34,203,187,0.618652
108,34,203,187,0.620180
107,34,202,187,0.625983
107,34,202,187,0.592943
108,33,203,186,0.561932
107,33,202,186,0.588721
108,34,202,184,0.584179
108,35,201,182,0.578353
108,35,200,181,0.577211
108,36,199,181,0.566705
108,36,199,181,0.567762
108,36,199,181,0.568488
109,36,201,182,0.574796
110,37,201,182,0.566631
110,35,203,183,0.594357
111,35,204,184,0.597630
113,35,206,183,0.601824
114,34,208,184,0.594084
116,33,211,184,0.591909
114,33,209,184,0.608721
113,33,208,184,0.614364
112,33,207,184,0.616649
111,33,206,184,0.610882
110,33,204,182,0.609352
110,33,203,181,0.602886
110,33,202,180,0.595378
110,34,201,180,0.585637
110,34,200,179,0.575427
110,34,200,178,0.579027
110,34,200,177,0.577942
110,34,200,176,0.590069
110,34,199,176,0.602618
109,35,198,177,0.584835
109,36,199,179,0.575972
108,35,199,179,0.576750
108,34,200,179,0.578582
108,34,201,180,0.575387
108,34,202,181,0.575216
108,34,202,182,0.575418
108,34,202,183,0.588073
108,34,202,184,0.590984
108,34,202,184,0.601413
108,34,202,184,0.600064
108,34,202,184,0.602000
108,34,202,184,0.602078
108,34,202,184,0.601125
108,34,202,184,0.602866
108,34,202,184,0.591939
105,36,197,183,0.582916
104,35,196,182,0.566498
105,37,195,182,0.573046
105,38,195,181,0.558319
105,39,194,180,0.556233
106,40,194,180,0.554088
106,41,193,180,0.561732
106,41,193,180,0.557823
106,41,193,180,0.557286
106,41,193,180,0.559146
106,41,193,180,0.560395
106,41,193,180,0.559162
106,41,193,180,0.560038
107,40,195,180,0.558477
107,40,195,180,0.563596
107,40,195,180,0.561444
107,40,195,180,0.561555
107,40,195,180,0.559704
107,40,195,180,0.558212
107,40,195,180,0.561274
105,41,192,179,0.562966
105,44,188,177,0.603339
106,45,188,176,0.608063
106,45,187,175,0.571217
106,44,188,175,0.568165
107,44,189,175,0.556175
110,42,192,173,0.563047
110,40,193,173,0.561729
112,39,195,173,0.555663
114,38,198,173,0.550972
114,38,198,173,0.547665
113,38,197,173,0.547159
110,39,194,174,0.536758
107,40,191,175,0.561702
104,42,188,175,0.578482
103,44,186,176,0.574532
102,45,184,176,0.537895
101,45,183,176,0.541046
102,44,186,177,0.561185
102,44,187,178,0.587827
103,44,189,180,0.586900
104,44,190,181,0.574043
106,45,192,181,0.547232
106,46,191,180,0.555245
107,45,192,179,0.546824
107,46,191,179,0.592118
109,44,194,178,0.577346
112,42,199,179,0.608636
115,41,204,181,0.599103
119,40,209,180,0.626003
123,37,215,181,0.656509
122,36,215,181,0.660249
121,37,212,180,0.651899
119,36,210,179,0.657681
118,35,210,179,0.634375
118,34,211,179,0.626993
117,34,210,180,0.641670
117,35,209,179,0.634676
116,37,205,178,0.596187
114,39,200,176,0.631369
113,39,199,175,0.647622
111,41,196,176,0.591850
111,41,196,177,0.568170
111,40,197,177,0.588666
111,40,198,178,0.566577
110,40,197,178,0.552707
109,40,196,178,0.552675
108,40,195,178,0.549723
106,42,190,175,0.571274
102,44,184,173,0.624104
98,46,179,174,0.586912
97,45,178,173,0.575572
99,43,181,172,0.557594
100,43,182,173,0.601499
102,42,187,177,0.565522
102,40,190,180,0.537851
101,39,190,180,0.537079
87,29,185,185,0.539104
76,25,180,190,0.538925
70,28,177,198,0.588028
70,32,175,199,0.567145
70,29,172,191,0.586927
65,26,168,189,0.577894
60,26,164,191,0.545964
58,27,162,192,0.556424
59,25,163,190,0.550790
61,23,165,188,0.570535
60,22,164,187,0.568708
57,23,159,185,0.581141
59,23,161,186,0.583814
58,20,164,189,0.557123
63,16,173,192,0.534917
69,13,181,192,0.543980
76,8,190,191,0.555210
80,4,198,193,0.581726
77,2,198,196,0.592736
72,-2,197,198,0.573531
67,-6,196,201,0.532032
64,-6,195,204,0.518928
58,-7,193,209,0.519304
54,-6,190,212,0.497998
53,-3,188,214,0.509606
53,-2,188,214,0.509862
53,-2,187,213,0.510632
53,-2,186,211,0.505650
53,-2,185,210,0.497778
53,-3,185,209,0.495602
52,-6,185,208,0.502029
51,-9,185,206,0.526212
51,-10,185,204,0.512728
56,-8,188,202,0.510022
60,-8,190,200,0.500455
66,-5,192,196,0.522275
75,0,195,191,0.541625
86,3,200,185,0.547657
92,3,206,185,0.515090
98,7,210,185,0.511764
101,8,213,186,0.509976
103,8,215,186,0.510451
103,9,215,187,0.497268
102,9,214,187,0.505430
102,9,215,188,0.496224
102,9,215,189,0.506855
102,9,215,189,0.505276
102,9,214,188,0.505283
102,9,214,188,0.506290
102,9,214,188,0.497684
102,9,214,188,0.499035
102,9,214,189,0.492695
102,9,215,190,0.492420
102,9,215,190,0.486921
101,9,214,189,0.494937
101,9,213,188,0.494122
101,9,212,187,0.500085
101,9,212,187,0.498440
101,9,212,187,0.502329
101,9,212,187,0.501320
101,9,212,187,0.504024
101,9,212,187,0.504415
101,9,212,187,0.505161
101,9,212,187,0.501807
101,9,212,187,0.501664
101,9,212,187,0.496367
101,9,212,186,0.501688
101,9,212,186,0.499062
101,9,212,186,0.496280
101,9,212,186,0.488904
101,9,212,186,0.494953
101,9,212,186,0.485495
101,9,212,186,0.464828
102,13,210,186,0.463365
102,16,209,186,0.477363
102,19,209,188,0.498425
103,20,209,187,0.501651
104,21,209,187,0.496792
105,22,209,187,0.498998
105,22,209,187,0.506499
105,22,209,187,0.509472
105,22,209,187,0.507156
105,23,209,189,0.518405
105,24,209,190,0.511407
105,24,209,190,0.511600
105,24,209,190,0.512369
105,23,209,189,0.511406
105,23,209,189,0.509678
106,24,209,189,0.515224
106,25,208,189,0.527752
106,26,207,189,0.529220
106,26,207,188,0.520201
145,33,225,160,0.725084
146,31,224,155,0.680738
147,29,224,151,0.642418
148,29,225,150,0.628764
148,29,225,150,0.624176
148,29,225,151,0.631149
148,29,225,151,0.632631
148,29,225,151,0.624466
148,29,225,151,0.636384
148,30,225,153,0.628197
148,31,225,154,0.630444
147,33,224,157,0.656470
146,34,223,158,0.645327
146,35,223,159,0.651763
146,36,223,160,0.668444
146,36,223,160,0.658882
146,36,223,160,0.651574
150,36,227,161,0.630438
158,38,234,162,0.638859
159,38,235,162,0.640201
158,38,234,162,0.636545
157,38,233,162,0.640765
155,38,231,162,0.609366
150,37,227,162,0.655320
146,37,223,162,0.679429
145,37,222,162,0.679466
145,38,222,163,0.672052
146,38,223,163,0.653516
149,38,226,163,0.645330
149,38,226,163,0.650779
148,38,225,163,0.627395
147,38,224,163,0.641085
145,38,222,163,0.669994
144,37,221,162,0.711187
144,36,221,161,0.729166
144,35,221,160,0.718212
144,34,221,158,0.680757
144,34,221,158,0.690991
144,34,221,158,0.678425
144,35,221,159,0.662417
144,36,221,160,0.670040
144,37,220,160,0.694841
143,38,219,160,0.704835
138,38,214,159,0.668814
138,38,214,159,0.640389
140,37,216,158,0.598485
140,38,217,160,0.624384
138,40,215,162,0.618559
138,40,215,163,0.637241
138,41,215,164,0.633601
138,40,215,163,0.623269
139,40,216,163,0.632004
142,40,219,163,0.696096
142,37,218,159,0.718539
142,37,218,158,0.730054
145,37,220,157,0.757104
149,37,225,158,0.656447
154,37,230,158,0.689292
158,37,234,158,0.685041
160,37,236,158,0.676653
160,37,236,158,0.677831
159,37,235,158,0.682737
158,37,234,158,0.685460
158,37,234,158,0.683443
158,37,234,158,0.675780
156,37,232,159,0.676039
154,37,231,160,0.685817
152,37,230,161,0.686903
151,37,229,161,0.703736
150,37,228,161,0.673940
149,37,227,161,0.681198
148,37,226,161,0.679296
147,37,225,161,0.676297
146,37,224,161,0.672025
146,37,224,161,0.670658
147,37,225,161,0.671429
147,37,225,161,0.670698
147,37,225,161,0.678286
147,37,225,161,0.674068
147,37,225,161,0.668224
147,37,225,161,0.675955
147,37,225,161,0.684071
147,37,225,161,0.680579
147,37,225,161,0.678863
147,37,225,161,0.678892
147,37,225,161,0.678899
147,37,225,161,0.678931
147,37,225,161,0.679186
147,37,225,161,0.676028
146,37,224,161,0.675714
145,37,223,161,0.669587
144,37,222,161,0.670192
143,37,221,161,0.670381
143,37,221,161,0.651527
143,37,221,162,0.651981
143,37,221,162,0.651524
143,37,221,162,0.650156
143,37,221,162,0.648421
